N,m,fm,hmm,hMM,emm,eMM,emM,eMm
1000,2,0.49,0.16,0.53,0.045090180360721446,0.31713426853707416,0.19288577154308617,0.44488977955911824
1000,2,0.15,0.16,0.53,0.00250501002004008,0.7605210420841684,0.08917835671342686,0.14779559118236474
1000,2,0.33,0.16,0.54,0.019539078156312624,0.5150300601202404,0.15430861723446893,0.31112224448897796
1000,2,0.4,0.16,0.54,0.026052104208416832,0.44589178356713427,0.15430861723446893,0.37374749498997994
1000,2,0.49,0.16,0.54,0.04809619238476954,0.3336673346693387,0.17635270541082165,0.44188376753507014
1000,2,0.15,0.16,0.54,0.0035070140280561123,0.7750501002004008,0.0746492985971944,0.1467935871743487
1000,2,0.33,0.16,0.55,0.020541082164328657,0.5290581162324649,0.1402805611222445,0.31012024048096193
1000,2,0.4,0.16,0.55,0.023547094188376753,0.45240480961923846,0.14779559118236474,0.37625250501002006
1000,2,0.49,0.16,0.55,0.041082164328657314,0.344188376753507,0.1658316633266533,0.44889779559118237
1000,2,0.15,0.16,0.55,0.002004008016032064,0.7635270541082164,0.08617234468937876,0.14829659318637275
1000,2,0.33,0.16,0.56,0.020541082164328657,0.5380761523046093,0.1312625250501002,0.31012024048096193
1000,2,0.4,0.16,0.56,0.03907815631262525,0.4308617234468938,0.17034068136272545,0.35971943887775554
1000,2,0.49,0.16,0.56,0.051603206412825654,0.35821643286573146,0.15180360721442887,0.43837675350701405
1000,2,0.15,0.16,0.56,0.005511022044088177,0.748496993987976,0.10120240480961924,0.14478957915831664
1000,2,0.33,0.16,0.57,0.02404809619238477,0.5285571142284569,0.1407815631262525,0.3066132264529058
1000,2,0.4,0.16,0.57,0.02755511022044088,0.46142284569138275,0.13877755511022044,0.3722444889779559
1000,2,0.49,0.16,0.57,0.05260521042084168,0.3712424849699399,0.13877755511022044,0.437374749498998
1000,2,0.15,0.16,0.57,0.002004008016032064,0.7680360721442886,0.08166332665330661,0.14829659318637275
1000,2,0.33,0.16,0.58,0.011022044088176353,0.5761523046092184,0.09318637274549098,0.3196392785571142
1000,2,0.4,0.16,0.58,0.025050100200400802,0.45190380761523047,0.1492985971943888,0.37374749498997994
1000,2,0.49,0.16,0.58,0.04659318637274549,0.35470941883767537,0.156312625250501,0.4423847695390782
1000,2,0.15,0.16,0.58,0.0035070140280561123,0.7950901803607214,0.05460921843687375,0.1467935871743487
1000,2,0.33,0.16,0.59,0.022545090180360723,0.5621242484969939,0.10821643286573146,0.30711422845691383
1000,2,0.4,0.16,0.59,0.04008016032064128,0.46743486973947895,0.1317635270541082,0.36072144288577157
1000,2,0.49,0.16,0.59,0.036072144288577156,0.38527054108216435,0.12474949899799599,0.45390781563126253
1000,2,0.15,0.16,0.59,0.004008016032064128,0.7855711422845691,0.06513026052104208,0.14529058116232466
1000,2,0.33,0.16,0.6,0.023547094188376753,0.5511022044088176,0.12024048096192384,0.30511022044088176
1000,2,0.4,0.16,0.6,0.02555110220440882,0.46743486973947895,0.13276553106212424,0.374248496993988
1000,2,0.49,0.16,0.6,0.04759519038076152,0.3897795591182365,0.12124248496993988,0.44138276553106215
1000,2,0.15,0.16,0.6,0.0045090180360721445,0.7835671342685371,0.06613226452905811,0.14579158316633267
1000,2,0.33,0.16,0.61,0.017034068136272545,0.5606212424849699,0.10971943887775551,0.312625250501002
1000,2,0.4,0.16,0.61,0.024549098196392786,0.4749498997995992,0.125250501002004,0.375250501002004
1000,2,0.49,0.16,0.61,0.033066132264529056,0.3972945891783567,0.11172344689378758,0.45791583166332667
1000,2,0.15,0.16,0.61,0.006012024048096192,0.7720440881763527,0.07765531062124248,0.14428857715430862
1000,2,0.33,0.16,0.62,0.015531062124248497,0.5921843687374749,0.0781563126252505,0.31412825651302606
1000,2,0.4,0.16,0.62,0.020541082164328657,0.5,0.10020040080160321,0.37925851703406815
1000,2,0.49,0.16,0.62,0.045591182364729456,0.4043086172344689,0.10571142284569138,0.44438877755511025
1000,2,0.15,0.16,0.62,0.00250501002004008,0.7870741482965932,0.06362725450901803,0.1467935871743487
1000,2,0.33,0.16,0.63,0.018036072144288578,0.5741482965931863,0.09519038076152304,0.312625250501002
1000,2,0.4,0.16,0.63,0.023046092184368736,0.4904809619238477,0.10871743486973948,0.3777555110220441
1000,2,0.49,0.16,0.63,0.03006012024048096,0.40080160320641284,0.1092184368737475,0.45991983967935873
1000,2,0.15,0.16,0.63,0.003006012024048096,0.7880761523046093,0.06162324649298597,0.14729458917835672
1000,2,0.33,0.16,0.64,0.02004008016032064,0.5676352705410822,0.10270541082164329,0.3096192384769539
1000,2,0.4,0.16,0.64,0.02404809619238477,0.5105210420841684,0.08867735470941884,0.37675350701402804
1000,2,0.49,0.16,0.64,0.05711422845691383,0.38827655310621245,0.12274549098196393,0.4318637274549098
1000,2,0.15,0.16,0.64,0.0045090180360721445,0.7740480961923848,0.07565130260521043,0.14579158316633267
1000,2,0.33,0.16,0.65,0.012525050100200401,0.5841683366733467,0.08517034068136273,0.3181362725450902
1000,2,0.4,0.16,0.65,0.027054108216432865,0.4904809619238477,0.10871743486973948,0.37374749498997994
1000,2,0.49,0.16,0.65,0.04609218436873747,0.3907815631262525,0.11923847695390781,0.4438877755511022
1000,2,0.15,0.16,0.65,0.004008016032064128,0.7970941883767535,0.05260521042084168,0.1462925851703407
1000,2,0.33,0.16,0.66,0.01603206412825651,0.593687374749499,0.07565130260521043,0.31462925851703405
1000,2,0.4,0.16,0.66,0.02555110220440882,0.5130260521042084,0.08817635270541083,0.37324649298597196
1000,2,0.49,0.16,0.66,0.04208416833667335,0.40981963927855714,0.10120240480961924,0.4468937875751503
1000,2,0.15,0.16,0.66,0.004008016032064128,0.8136272545090181,0.036072144288577156,0.1462925851703407
1000,2,0.33,0.16,0.67,0.01903807615230461,0.5701402805611222,0.10020040080160321,0.3106212424849699
1000,2,0.4,0.16,0.67,0.02655310621242485,0.5185370741482966,0.08166332665330661,0.37324649298597196
1000,2,0.49,0.16,0.67,0.034569138276553106,0.41583166332665333,0.09519038076152304,0.4544088176352705
1000,2,0.15,0.16,0.67,0.004008016032064128,0.8031062124248497,0.04759519038076152,0.14529058116232466
1000,2,0.33,0.16,0.68,0.017034068136272545,0.5916833667334669,0.07765531062124248,0.313627254509018
1000,2,0.4,0.16,0.68,0.023046092184368736,0.5140280561122245,0.08617234468937876,0.37675350701402804
1000,2,0.49,0.16,0.68,0.039579158316633264,0.4218436873747495,0.0871743486973948,0.4514028056112224
1000,2,0.15,0.16,0.68,0.002004008016032064,0.8076152304609219,0.04208416833667335,0.14829659318637275
1000,2,0.33,0.16,0.69,0.022545090180360723,0.595691382765531,0.07364729458917836,0.30811623246492986
1000,2,0.4,0.16,0.69,0.02555110220440882,0.5195390781563126,0.08066132264529058,0.374248496993988
1000,2,0.49,0.16,0.69,0.045090180360721446,0.41132264529058116,0.09869739478957916,0.44488977955911824
1000,2,0.15,0.16,0.69,0.0045090180360721445,0.8096192384769539,0.04008016032064128,0.14579158316633267
1000,2,0.33,0.16,0.7,0.018537074148296594,0.5921843687374749,0.0781563126252505,0.31112224448897796
1000,2,0.4,0.16,0.7,0.020541082164328657,0.5095190380761523,0.09168336673346693,0.3782565130260521
1000,2,0.49,0.16,0.7,0.04208416833667335,0.4338677354709419,0.07515030060120241,0.44889779559118237
1000,2,0.15,0.16,0.7,0.004008016032064128,0.8161322645290581,0.034569138276553106,0.14529058116232466
1000,2,0.33,0.16,0.71,0.013026052104208416,0.624248496993988,0.04609218436873747,0.3166332665330661
1000,2,0.4,0.16,0.71,0.02655310621242485,0.5095190380761523,0.0906813627254509,0.37324649298597196
1000,2,0.49,0.16,0.71,0.06462925851703406,0.4088176352705411,0.10220440881763528,0.4243486973947896
1000,2,0.15,0.16,0.71,0.002004008016032064,0.8196392785571143,0.03006012024048096,0.14829659318637275
1000,2,0.33,0.16,0.72,0.01603206412825651,0.6102204408817635,0.06012024048096192,0.313627254509018
1000,2,0.4,0.16,0.72,0.03256513026052104,0.5415831663326653,0.05861723446893788,0.36723446893787576
1000,2,0.49,0.16,0.72,0.04158316633266533,0.4278557114228457,0.08316633266533066,0.4473947895791583
1000,2,0.15,0.16,0.72,0.002004008016032064,0.814629258517034,0.036072144288577156,0.14729458917835672
1000,2,0.33,0.16,0.73,0.013527054108216433,0.62374749498998,0.045591182364729456,0.31713426853707416
1000,2,0.4,0.16,0.73,0.030561122244488977,0.5135270541082164,0.08767535070140281,0.3682364729458918
1000,2,0.49,0.16,0.73,0.03507014028056112,0.42635270541082165,0.08366733466933868,0.45490981963927857
1000,2,0.15,0.16,0.73,0.006513026052104208,0.8086172344689379,0.04208416833667335,0.14278557114228457
1000,2,0.33,0.16,0.74,0.01753507014028056,0.6147294589178357,0.05561122244488978,0.312124248496994
1000,2,0.4,0.16,0.74,0.020541082164328657,0.5335671342685371,0.06763527054108216,0.3782565130260521
1000,2,0.49,0.16,0.74,0.04208416833667335,0.4408817635270541,0.07014028056112225,0.4468937875751503
1000,2,0.15,0.16,0.74,0.0035070140280561123,0.814629258517034,0.03507014028056112,0.1467935871743487
1000,2,0.33,0.16,0.75,0.016533066132264528,0.624248496993988,0.04609218436873747,0.31312625250501
1000,2,0.4,0.16,0.75,0.023547094188376753,0.5345691382765531,0.0656312625250501,0.37625250501002006
1000,2,0.49,0.16,0.75,0.03857715430861723,0.44939879759519036,0.06162324649298597,0.4504008016032064
1000,2,0.15,0.16,0.75,0.0035070140280561123,0.8171342685370742,0.03256513026052104,0.1467935871743487
1000,2,0.33,0.16,0.76,0.01503006012024048,0.6232464929859719,0.04809619238476954,0.313627254509018
1000,2,0.4,0.16,0.76,0.018537074148296594,0.5450901803607214,0.05511022044088176,0.3812625250501002
1000,2,0.49,0.16,0.76,0.03507014028056112,0.44789579158316634,0.061122244488977955,0.4559118236472946
1000,2,0.15,0.16,0.76,0.0035070140280561123,0.8276553106212425,0.022044088176352707,0.1467935871743487
1000,2,0.33,0.16,0.77,0.014028056112224449,0.627254509018036,0.04208416833667335,0.3166332665330661
1000,2,0.4,0.16,0.77,0.03657314629258517,0.532565130260521,0.06663326653306613,0.36422845691382766
1000,2,0.49,0.16,0.77,0.03857715430861723,0.44889779559118237,0.06012024048096192,0.45240480961923846
1000,2,0.15,0.16,0.77,0.004008016032064128,0.81312625250501,0.037575150300601205,0.14529058116232466
1000,2,0.33,0.16,0.78,0.013527054108216433,0.6302605210420842,0.03907815631262525,0.31713426853707416
1000,2,0.4,0.16,0.78,0.03206412825651302,0.5490981963927856,0.050100200400801605,0.3687374749498998
1000,2,0.49,0.16,0.78,0.03206412825651302,0.4514028056112224,0.05861723446893788,0.45791583166332667
1000,2,0.15,0.16,0.78,0.004008016032064128,0.8206412825651302,0.02905811623246493,0.1462925851703407
1000,2,0.33,0.16,0.79,0.017034068136272545,0.624248496993988,0.045090180360721446,0.313627254509018
1000,2,0.4,0.16,0.79,0.02404809619238477,0.5501002004008017,0.050100200400801605,0.375751503006012
1000,2,0.49,0.16,0.79,0.03356713426853707,0.46142284569138275,0.04759519038076152,0.4574148296593186
1000,2,0.15,0.16,0.79,0.00250501002004008,0.8301603206412825,0.019539078156312624,0.14779559118236474
1000,2,0.33,0.16,0.8,0.011523046092184368,0.6337675350701403,0.03557114228456914,0.3191382765531062
1000,2,0.4,0.16,0.8,0.017034068136272545,0.5636272545090181,0.03557114228456914,0.3837675350701403
1000,2,0.49,0.16,0.8,0.03857715430861723,0.45390781563126253,0.05711422845691383,0.4504008016032064
1000,2,0.15,0.16,0.8,0.00250501002004008,0.8331663326653307,0.016533066132264528,0.14779559118236474
1000,2,0.33,0.16,0.81,0.016533066132264528,0.624749498997996,0.04458917835671343,0.31412825651302606
1000,2,0.4,0.16,0.81,0.021042084168336674,0.5536072144288577,0.045591182364729456,0.37975951903807614
1000,2,0.49,0.16,0.81,0.02655310621242485,0.469438877755511,0.039579158316633264,0.46442885771543085
1000,2,0.15,0.16,0.81,0.0035070140280561123,0.8261523046092184,0.024549098196392786,0.14579158316633267
1000,2,0.33,0.16,0.82,0.015531062124248497,0.6392785571142284,0.031062124248496994,0.31412825651302606
1000,2,0.4,0.16,0.82,0.02404809619238477,0.5661322645290581,0.033066132264529056,0.37675350701402804
1000,2,0.49,0.16,0.82,0.042585170340681364,0.45390781563126253,0.05711422845691383,0.44639278557114226
1000,2,0.15,0.16,0.82,0.001503006012024048,0.8321643286573146,0.01753507014028056,0.14879759519038077
1000,2,0.33,0.16,0.83,0.012525050100200401,0.6452905811623246,0.025050100200400802,0.31713426853707416
1000,2,0.4,0.16,0.83,0.028557114228456915,0.561623246492986,0.03857715430861723,0.3712424849699399
1000,2,0.49,0.16,0.83,0.034569138276553106,0.4714428857715431,0.037575150300601205,0.4564128256513026
1000,2,0.15,0.16,0.83,0.00250501002004008,0.8366733466933868,0.013026052104208416,0.14779559118236474
1000,2,0.33,0.16,0.84,0.012525050100200401,0.6412825651302605,0.028056112224448898,0.3181362725450902
1000,2,0.4,0.16,0.84,0.031062124248496994,0.5556112224448898,0.04458917835671343,0.3687374749498998
1000,2,0.49,0.16,0.84,0.03006012024048096,0.47695390781563124,0.033066132264529056,0.45991983967935873
1000,2,0.15,0.16,0.84,0.0045090180360721445,0.8336673346693386,0.01603206412825651,0.14579158316633267
1000,2,0.33,0.16,0.85,0.012024048096192385,0.6377755511022044,0.03256513026052104,0.31763527054108215
1000,2,0.4,0.16,0.85,0.025050100200400802,0.561623246492986,0.03857715430861723,0.374749498997996
1000,2,0.49,0.16,0.85,0.030561122244488977,0.47695390781563124,0.033066132264529056,0.4594188376753507
1000,2,0.15,0.16,0.85,0.001002004008016032,0.8346693386773547,0.01503006012024048,0.1492985971943888
1000,2,0.33,0.16,0.86,0.01503006012024048,0.6447895791583166,0.02555110220440882,0.31462925851703405
1000,2,0.4,0.16,0.86,0.018537074148296594,0.5696392785571143,0.029559118236472944,0.38226452905811625
1000,2,0.49,0.16,0.86,0.03006012024048096,0.4759519038076152,0.03406813627254509,0.45991983967935873
1000,2,0.15,0.16,0.86,0.0035070140280561123,0.8406813627254509,0.009018036072144289,0.1467935871743487
1000,2,0.33,0.16,0.87,0.011022044088176353,0.6497995991983968,0.019539078156312624,0.3196392785571142
1000,2,0.4,0.16,0.87,0.02655310621242485,0.5706412825651302,0.028557114228456915,0.374248496993988
1000,2,0.49,0.16,0.87,0.030561122244488977,0.4779559118236473,0.033066132264529056,0.45841683366733466
1000,2,0.15,0.16,0.87,0.0035070140280561123,0.8351703406813628,0.014529058116232466,0.1467935871743487
1000,2,0.33,0.16,0.88,0.013026052104208416,0.6508016032064128,0.020541082164328657,0.3156312625250501
1000,2,0.4,0.16,0.88,0.020541082164328657,0.5721442885771543,0.027054108216432865,0.3802605210420842
1000,2,0.49,0.16,0.88,0.03557114228456914,0.4804609218436874,0.029559118236472944,0.4544088176352705
1000,2,0.15,0.16,0.88,0.003006012024048096,0.8421843687374749,0.00751503006012024,0.14729458917835672
1000,2,0.33,0.16,0.89,0.015531062124248497,0.6528056112224448,0.016533066132264528,0.3151302605210421
1000,2,0.4,0.16,0.89,0.01753507014028056,0.5806613226452906,0.018537074148296594,0.3832665330661323
1000,2,0.49,0.16,0.89,0.03006012024048096,0.4864729458917836,0.023547094188376753,0.45991983967935873
1000,2,0.15,0.16,0.89,0.002004008016032064,0.8381763527054108,0.011523046092184368,0.14829659318637275
1000,2,0.33,0.16,0.9,0.012525050100200401,0.6578156312625251,0.012525050100200401,0.31713426853707416
1000,2,0.4,0.16,0.9,0.025050100200400802,0.5801603206412825,0.01903807615230461,0.375751503006012
1000,2,0.49,0.16,0.9,0.04008016032064128,0.4924849699398798,0.01753507014028056,0.4498997995991984
1000,2,0.15,0.16,0.9,0.001503006012024048,0.8371743486973948,0.012525050100200401,0.14879759519038077
1000,2,0.33,0.16,0.91,0.008016032064128256,0.655811623246493,0.014529058116232466,0.3216432865731463
1000,2,0.4,0.16,0.91,0.02755511022044088,0.5786573146292585,0.020541082164328657,0.37324649298597196
1000,2,0.49,0.16,0.91,0.03156312625250501,0.49448897795591185,0.015531062124248497,0.45841683366733466
1000,2,0.15,0.16,0.91,0.002004008016032064,0.8421843687374749,0.00751503006012024,0.14829659318637275
1000,2,0.33,0.16,0.92,0.011523046092184368,0.657314629258517,0.012024048096192385,0.3191382765531062
1000,2,0.4,0.16,0.92,0.018537074148296594,0.5841683366733467,0.01603206412825651,0.3812625250501002
1000,2,0.49,0.16,0.92,0.03557114228456914,0.49148296593186375,0.01753507014028056,0.45541082164328656
1000,2,0.15,0.16,0.92,0.002004008016032064,0.8451903807615231,0.0045090180360721445,0.14829659318637275
1000,2,0.33,0.16,0.93,0.008016032064128256,0.6623246492985972,0.0070140280561122245,0.3226452905811623
1000,2,0.4,0.16,0.93,0.018036072144288578,0.5851703406813628,0.01503006012024048,0.3817635270541082
1000,2,0.49,0.16,0.93,0.02905811623246493,0.49448897795591185,0.014529058116232466,0.4619238476953908
1000,2,0.15,0.16,0.93,0.00250501002004008,0.843186372745491,0.00751503006012024,0.1467935871743487
1000,2,0.33,0.16,0.94,0.014028056112224449,0.6613226452905812,0.009018036072144289,0.3156312625250501
1000,2,0.4,0.16,0.94,0.021042084168336674,0.5866733466933868,0.012525050100200401,0.37975951903807614
1000,2,0.49,0.16,0.94,0.029559118236472944,0.4964929859719439,0.012525050100200401,0.46142284569138275
1000,2,0.15,0.16,0.94,0.0045090180360721445,0.8451903807615231,0.0045090180360721445,0.14579158316633267
1000,2,0.33,0.16,0.95,0.008016032064128256,0.6613226452905812,0.008016032064128256,0.3226452905811623
1000,2,0.4,0.16,0.95,0.02404809619238477,0.592685370741483,0.008517034068136272,0.374749498997996
1000,2,0.49,0.16,0.95,0.027054108216432865,0.501503006012024,0.00751503006012024,0.46392785571142287
1000,2,0.15,0.16,0.95,0.001002004008016032,0.845691382765531,0.004008016032064128,0.1492985971943888
1000,2,0.33,0.16,0.96,0.009018036072144289,0.6638276553106213,0.005511022044088177,0.3216432865731463
1000,2,0.4,0.16,0.96,0.024549098196392786,0.591182364729459,0.009018036072144289,0.375250501002004
1000,2,0.49,0.16,0.96,0.045591182364729456,0.501503006012024,0.009519038076152305,0.4433867735470942
1000,2,0.15,0.16,0.96,0.00250501002004008,0.8451903807615231,0.0045090180360721445,0.14779559118236474
1000,2,0.33,0.16,0.97,0.009018036072144289,0.6653306613226453,0.004008016032064128,0.3216432865731463
1000,2,0.4,0.16,0.97,0.02154308617234469,0.595691382765531,0.0045090180360721445,0.3782565130260521
1000,2,0.49,0.16,0.97,0.033066132264529056,0.5040080160320641,0.006012024048096192,0.45691382765531063
1000,2,0.15,0.16,0.97,0.004008016032064128,0.8491983967935872,0.001503006012024048,0.14529058116232466
1000,2,0.33,0.16,0.98,0.020541082164328657,0.6673346693386774,0.003006012024048096,0.3091182364729459
1000,2,0.4,0.16,0.98,0.01753507014028056,0.5961923847695391,0.003006012024048096,0.3832665330661323
1000,2,0.49,0.16,0.98,0.029559118236472944,0.5060120240480962,0.004008016032064128,0.4604208416833667
1000,2,0.15,0.16,0.98,0.002004008016032064,0.8491983967935872,0.000501002004008016,0.14829659318637275
1000,2,0.33,0.16,0.99,0.016533066132264528,0.6688376753507014,0.00250501002004008,0.312124248496994
1000,2,0.4,0.16,0.99,0.02004008016032064,0.5986973947895792,0.00250501002004008,0.3787575150300601
